LABEL,TEXT
Smishing,"<REAL NAME>, Join the Fun! Welcome Bonus up to P2,000 at Sugarplay + Baccarat Giveaways up to P2,500. Daily Rebate up to P58,888. Join now. sgbett2.com"
Smishing,"Yasss, eto ang FREEBONUS P5,000 para lang sayo! Mag-login sa http://pisogo.beauty/MpQ para makuha ito!"
Smishing,"Nagbibigay kami ng P10M bonus sa lahat ng nagamit ng W19 Games! Kontakin ang 24/7 support para sa LATEST WEBSITE. Iclaim ang sayo sa 
https://w19.ltd"
Smishing,"BASKETBALL FAN KA BA?! 
Fr.ee Live Watch FIBA, NBA...ATBP 
Sign up&get 850P 
arenaplusapp.onelink.me/lzgM/nnkm6yhb 
Download na sa AppStore/ Google Play"
Smishing,"<REAL NAME>, Ready to play & win SUGARPLAY offers a 100% Welcome Bonus up to P2,000. Win up to P58,888 daily rebate + 3% Extra GCash Register now: sgbetgo2.com"
Smishing,"<REAL NAME>, Enjoy the hugely 3% deposit bonus. Win a luxurious Grand Fortuner, and Yamaha Nmax, and win prize up to P4,888! Dont miss out! wpgorush1.com"
Smishing,"Ano? Daily cashback at P777 na bonus? Halika at subukan lamang sa W19 Games!
w19b1.xyz"
Smishing,"Mag-sign up para makakuha ng 177P, at ang maximum na rebate para sa pagsali sa ahente ay 1.0%:   https://tg777.zone/?a=428232"
Smishing,"BDO-WARNING:

A suspicious login was detected from your account. Visit: mybdoaccess.me/reset to change your information now."
Smishing,Magrehistro online para sa mga laro ng slot at makakuha ng P77: https://233704.store
Smishing,"Begin your gaming journey at U B E T and enjoy a 100% Welcome Bonus! Get P2000, 3% Gcash, and 5% USDT bonuses. Claim now! u7betph1.com"
Smishing,"I just got 777 B0NUS at W19 Games ! Just sign up and try now!
w19w8.xyz"
Smishing,"W19 Games offers 100% na cashback para sa mga bagong dating, hanggang ?19800! Magparehistro at mag-claim ngayon!
w19w9.xyz"
Smishing,Casino  sabong Slots Bingo Fish Free 1888P Good Luck Simulan ang Pagsali sa https://a22.pw/#
Smishing,"<REAL NAME> Sa SugarPlay, may 100% welcome bonus na hanggang 2,000 + 3% Deposit bonus! Huwag palampasin ang kasiyahan! sgbetpera.com"
Smishing,"Malugod kang tinatanggap ng PWIN777! Ang mga bagong miyembro ay maaaring magtamasa ng 100% benepisyo sa kanilang unang deposito na P197!
p777a1.xyz"
spam,"Good day I'm Mr.Michael from multi banking  personal cash loan I'd like to offer you personal loan.100k up to 5M Unsecured loan,and can get the loan as fast as 3 to 7 banking days .If you are interested please reply YES .
Thank you. "
spam,"-=Happy Every Day=-
RBET  9393999.com Good LUCK!
Ibigay $1888P Cash !Cash !Cash !"
Smishing,"Ano? Daily cashback at ?777 na bonus? Halika at subukan lamang sa W19 Games!
w19w11.xyz"
Smishing,"YoEarn lucky draw, Apple mobile watch is waiting for you, click to register!http://whgv05.com"
Smishing,"Sumali na sa PWIN777! Exclusive member Red Envelope promo! Manalo ng hanggang P77777!
p777b7.xyz"
spam,"Casino roulette Fishing
 979958 .com
Get it Now 1888P Cash
"
Smishing,"Una deposito ng 197,may kasamang 197,may pagkakataong manalo ng exclusive member Red Envelope na may halagang upto P77777 na premyo!

p777b16.site"
Smishing,"<REAL NAME>, Ready to Play & Win? Visit SBET! Log in for 888 + 100% bonus. Enjoy 1.2% Rebates + 1% GCash. Visit Today! sbetcash3.com"
Smishing,"Kumuha ng 100% Deposit Bonus sa 177BET! Doblehin ang iyong deposito ngayon! Huwag Palampasin!
177betb.xyz"
Smishing,"100% na bonus sa unang deposito, hanggang 177777P!
177betg.xyz"
Smishing,"jollibee777 Register para makatanggap ng 98p, taya
Maaari ka ring makakuha ng pulang envelope cash sa pamamagitan ng pag-sign in araw-araw
https://m.82388.xyz"
Smishing,Get up to 88P FREE with JILI APP Download! Link: ss.sala9.com/register
Smishing,"Gawin ang iyong unang deposito ng 177P sa 177BET at makakuha ng 100% deposit bonus! Doblehin ang iyong deposito ngayon! Huwag itong palampasin!
177beta.xyz"
Smishing,"Gawin ang iyong unang deposito ng 177P sa 177BET at makakuha ng 100% deposit bonus! Doblehin ang iyong deposito ngayon! Huwag itong palampasin!
177betb.xyz"
Smishing,Join RichPH and become the king of the dynasty and win 200% jackpot Explore promotions and win big on https://risu.io/DBdnj  slot machine 77777P
Smishing,Ready to become a champion? Join U B E T and claim P2000 + 100% Welcome Bonus. Play for victory at unibetbonu.com
Smishing,"Join  xrekm.com to become a RBET partner, zero investment, high profits! Free P1888"
Smishing,"Taos-puso kang iniimbitahan ng kumpanya ng 177BET na maging aming promoter! Ang sahod ay binabayaran araw-araw! Sana makasama ka sa amin!
aa.177beti.xyz/Fsd57"
Smishing,"Mga nangungunang laro sa casino, bingo, at mga s10t machine, magrehistro at mag-deposito ng P100 upang makatanggap ng 100% cashback award.
p777b5.xyz"
ham,"Sinabi ng halik, halik, hindi ko magawa ang mga sound effects! Siya ay isang napakarilag na tao hindi ba siya! Uri ng tao na nangangailangan ng isang ngiti upang lumiwanag ang kanyang araw!"
ham,& lt;#& gt; Si Ish minuto ay 5 minuto ang nakakaraan. WTF.
spam,* Libre* Polyphonic Ringtone Text Super hanggang 87131 upang makuha ang iyong libreng poly tone ng linggo ngayon! 16 SN POBOX202 NR31 7ZS Subskripsyon 450pw
spam,** Libreng Mensahe ** Salamat sa paggamit ng serbisyo sa subscription sa auction. 18. 150p/msgrcvd 2 laktawan ang isang auction txt out. 2 unsubscribe txt stop CustomerCare 08718726270
spam,"Binabati kita - Sa kumpetisyon ng linggong ito ay nanalo ng ¬ £ 1450 na premyo upang mag -claim na tumawag lamang sa 09050002311 B4280703. T&C/STOP SMS 08718727868. Higit sa 18 lamang 150ppm

"
spam,Binabati kita - Sa kumpetisyon ng linggong ito ay nanalo ng ¬ £ 1450 na premyo upang mag -claim na tumawag lamang sa 09050002311 B4280703. T&C/STOP SMS 08718727868. Higit sa 18 lamang 150ppm
spam,Kagyat! Ito ang ika -2 pagtatangka na makipag -ugnay sa iyo! Nanalo ka ng £ 1250 Call 09071512433 B4 050703 T & CSBCM4235WC1N3XX. CallCost 150ppm Mobilesvary. Max‚ £ 7. 50
spam,<Ipasa mula 21870000> hi - Ito ang iyong alerto sa pagmemensahe ng mailbox. Mayroon kang 4 na mensahe. Mayroon kang 21 mga tugma. Mangyaring tumawag muli sa 09056242159 upang makuha ang iyong mga mensahe at tugma
spam,<Ipasa mula 21870000> hi - Ito ang iyong alerto sa pagmemensahe ng mailbox. Mayroon kang 40 mga tugma. Mangyaring tumawag muli sa 09056242159 upang makuha ang iyong mga mensahe at tumutugma sa CC100P/min
spam,<Ipasa mula 448712404000> Mangyaring tumawag sa 08712404000 kaagad dahil mayroong isang kagyat na mensahe na naghihintay sa iyo.
spam,<Ipinasa mula sa 88877> libreng pagpasok sa aming £ 250 lingguhang comp lamang ipadala ang salitang ipasok sa 88877 ngayon. 18 T&C www.textcomp.com
spam,07732584351 - Rodger Burns - MSG = Sinubukan naming tawagan ka muli ang iyong tugon sa aming SMS para sa isang libreng Nokia Mobile + Free Camcorder. Mangyaring tumawag ngayon 08000930705 para sa paghahatid bukas
spam,08714712388 sa pagitan ng 10 am-7pm gastos 10p
spam,"09066362231 Kagyat! Ang iyong mobile no 07xxxxxxxxx ay nanalo ng isang £ 2,000 bonus caller prize sa 02/06/03! Ito ang ika -2 pagtatangka upang maabot ka! Tumawag sa 09066362231 ASAP!"
spam,"Pinapayagan ng 0A $ Networks ang mga kumpanya na mag -bill para sa SMS, kaya responsable sila para sa kanilang ""mga supplier"", tulad ng isang shop ay kailangang magbigay ng garantiya sa kung ano ang ibinebenta nila. B. G."
ham,"1.20 na gastos sa tawag. Na sa palagay ko ay hindi masama. Miss ya, kailangan mo, gusto mo, love ya"
ham,10 min mamaya k ...
spam,100 Dating Service Cal; L 09064012103 Box334sk38ch
spam,"Ang pag -aakit ng 1000 ngayon! Txt Girl o Bloke & Ur Name & Age, EG Girl Zoe 18 hanggang 8007 upang sumali at makipag -chat!"
spam,1000 ng mga batang babae maraming lokal na 2 u who r virgins 2 this & r handa 2 4fil ur bawat sekswal na pangangailangan. Maaari ba kayong 4fil sa kanila? text cute sa 69911 (¬ £ 1.50p. M)
spam,18 araw sa Euro2004 kickoff! Ang u ay panatilihin ang kaalaman sa lahat ng pinakabagong mga balita at mga resulta araw -araw. Unsubscribe ipadala Kumuha ng Euro Stop sa 83222.
spam,18 araw sa Euro2004 kickoff! Ang u ay panatilihin ang kaalaman sa lahat ng pinakabagong mga balita at mga resulta araw -araw. Unsubscribe ipadala Kumuha ng Euro Stop sa 83222.
spam,1st wk libre! Gr8 tone str8 2 u bawat wk. Txt Nokia hanggang sa 8007 para sa mga klasikong tono ng Nokia o tumama sa 8007 para sa Polys. Nokia/150p poly/200p 16+
spam,2/2 146TF150P
spam,22 araw upang mag -kick off! Para sa euro2004 u ay panatilihing napapanahon sa pinakabagong mga balita at mga resulta araw -araw. Upang alisin magpadala kumuha ng txt stop sa 83222
spam,25p 4 Alfie Moon's Children in Need Song sa Ur Mob. Sabihin mo sa ur m8s. TXT Tone Charity sa 8007 para sa Nokias o Poly Charity para sa Polys: ZED 08701417012 Profit 2 Charity.
spam,2p bawat min upang tawagan ang Alemanya 08448350055 mula sa iyong linya ng BT. 2p lang bawat min. Suriin ang planettalkkinstant.com para sa Impormasyon at T's & c's. Huminto ang text upang mag -opt out
spam,"3 Libreng mga teksto ng tarot! Alamin ang tungkol sa iyong buhay ng pag -ibig ngayon! Subukan ang 3 nang libre! Pagkakataon ng teksto sa 85555 16 lamang! Pagkatapos ng 3 libre, msgs ¬ £ 1.50 bawat isa"
spam,3. Natanggap mo ang iyong mobile content. Tangkilikin
ham,4 oclock sa akin. Para lang mag -bash out ng isang patag na plano.
spam,"44 7732584351, gusto mo ba ng isang bagong Nokia 3510i na kulay ng telepono na naihatid? Na may 300 libreng minuto sa anumang mobile + 100 libreng teksto + libreng camcorder reply o tumawag sa 08000930705."
spam,"449050000301 Nanalo ka ng isang £ 2,000 na presyo! Upang mag -claim, tumawag sa 09050000301."
spam,4mth Half Presyo Orange Line Rental at Pinakabagong Camera Phones 4 Libre. Mayroon bang 11mths ng iyong telepono? Tumawag ng MobilesDirect libre sa 08000938767 upang i -update ngayon! or2stoptxt
spam,4mth Half Presyo Orange Line Rental at Pinakabagong Camera Phones 4 Libre. Mayroon bang 11mths ng iyong telepono? Tumawag ng MobilesDirect libre sa 08000938767 upang i -update ngayon! or2stoptxt
spam,4mth Half Presyo Orange Line Rental at Pinakabagong Camera Phones 4 Libre. Nagkaroon ba ng 11mths ang iyong telepono+? Tumawag ng MobilesDirect libre sa 08000938767 upang i -update ngayon! OR2STOPTXT T & CS
spam,"5 Libreng Nangungunang Polyphonic Tones Tumawag sa 087018728737, Pambansang rate. Kumuha ng isang toppoly tune na ipinadala bawat linggo, text subpoly lamang sa 81618, ¬ £ 3 bawat poste. Unsub 08718727870."
spam,500 libreng text msgs. Mag -text lamang sa OK hanggang 80488 at kredito namin ang iyong account
spam,"500 bagong mga mobiles mula 2004, dapat pumunta! Txt: nokia hanggang no: 89545 at mangolekta ng sa iyo ngayon! Mula lamang sa £ 1 www.4-tc.biz 2optout 087187262701.50GBP/MTMSG18"
spam,"500 bagong mga mobiles mula 2004, dapat pumunta! Txt: nokia hanggang no: 89545 at mangolekta ng sa iyo ngayon! Mula lamang sa £ 1 www.4-tc.biz 2optout 087187262701.50GBP/MTMSG18 TXTAUCTION"
spam,5p 4 Alfie Moon's Children in Need Song sa Ur Mob. Sabihin mo sa ur m8s. TXT Tone Charity sa 8007 para sa Nokias o Poly Charity para sa Polys: ZED 08701417012 Profit 2 Charity.
ham,7 sa Esplanade .. Do √º isip na nagbibigay sa akin ng isang pag -angat ng kos na wala akong kotse ngayon ..
spam,74355 Xmas ay ang Pagdating at Ur Awarded Alinman sa £ 500 CD Gift Voucher & Free Entry 2 r ¬ £ 100 Lingguhang Gumuhit ng TXT Music sa 87066 TNC
ham,"8 Sa pinakabagong, nandoon pa rin si G kung maaari kang mag -scrounge ng ilang munisyon at nais mong subukan ang bagong AK"
spam,8007 25p 4 Ang mga anak ni Alfie Moon ay nangangailangan ng kanta sa ur mob. Sabihin mo sa ur m8s. TXT Tone Charity sa 8007 para sa Nokias o Poly Charity para sa Polys: Zed 08701417012 Profit 2 Charity
spam,8007 libre para sa 1st week! No1 nokia tone 4 ur mob bawat linggo lamang txt nokia hanggang 8007 makakuha ng txting at sabihin sa ur mates www.getzed.co.uk pobox 36504 w4 5wq norm 150p/tone 16+
spam,83039 62735 = ¬ £ 450 UK Break AccommodationVouchers Mga Tuntunin at Kundisyon na nalalapat. 2 pag -angkin na dapat mong ibalik ang iyong numero ng paghahabol na 15541
spam,85233 libre> ringtone! Sumagot ng tunay
spam,87077: Sipain ang isang bagong panahon na may 2wks libreng mga layunin at balita sa ur mobile! Txt ur club pangalan sa 87077 hal. Villa hanggang 87077
spam,88066 mula sa 88066 Nawala ang 3pound na tulong
spam,Ang 88800 at 89034 ay mga premium na serbisyo sa telepono na tumawag sa 08718711108
spam,Isang £ 400 Xmas Reward ay naghihintay para sa iyo! Ang aming computer ay random na pumili sa iyo mula sa aming matapat na mga customer ng mobile upang makatanggap ng isang £ 400 na gantimpala. Tumawag lamang sa 09066380611
spam,Isang £ 400 Xmas Reward ay naghihintay para sa iyo! Ang aming computer ay random na pumili sa iyo mula sa aming matapat na mga customer ng mobile upang makatanggap ng isang £ 400 na gantimpala. Tumawag lamang sa 09066380611
ham,"Isang sikat na quote: Kapag nabuo mo ang kakayahang makinig sa 'anumang bagay' nang walang pasubali nang hindi nawawala ang iyong pagkagalit o tiwala sa sarili, nangangahulugan ito na ikaw ay ......... 'kasal'"
ham,"Ang isang gramo ay karaniwang tumatakbo tulad ng & lt;#& gt; , isang kalahating ikawalo ay mas matalinong kahit na at makakakuha ka ng halos isang buong pangalawang gramo para sa & lt;#& gt;"
spam,Ang isang link sa iyong larawan ay ipinadala. Maaari mo ring gamitin ang http://alto18.co.uk/wave/wave.asp?o=44345
ham,"Naisip ng isang swt: ""Nver napapagod sa paggawa ng maliliit na bagay 4 na mga kaibig -ibig na tao .."" coz..somtimes ang mga maliliit na bagay na nasasakop sa pinakamalaking bahagi sa kanilang mga puso .. gud ni8"
ham,Aaooooright nasa trabaho ka ba?
ham,Aathi..saan ka mahal ..
spam,"Alinsunod dito. Uulitin ko, i -text lang ang salitang ok sa iyong mobile phone at ipadala"
spam,Matanda 18 Nilalaman Ang iyong video ay makakasama sa iyo sa ilang sandali
ham,Aft natapos ko ang aking tanghalian pagkatapos ay bumaba ako sa lor. Ard 3 smth lor. Natapos mo na ang tanghalian mo?
ham,Ah poop. Mukhang may sakit na prob na ipadala sa aking laptop upang makakuha ng naayos na cuz mayroon itong problema sa GPU
ham,Ah mahirap na sanggol! Sana urfeeling bettersn luv! Probthat overdose ng trabaho hey go maingat spk 2 u sn maraming lovejen xxx.
ham,Ahhh. Trabaho. Malabo kong naaalala iyon! Ano ang pakiramdam nito? Lol
ham,"Aight yo, dats straight dogg"
ham,"Aight, tatamaan kita kapag kumuha ako ng cash"
ham,"Aight, malapit ka o bumaba pa rin sa paligid ng lugar ni Alex?"
ham,"Aiyo ... lagi ka c aming ex one ... i dunno abt mei, hindi siya tumugon ... first time u reply so fast ... y so lucky not workin huh, got bao by ur sugardad ah ... gee .."
ham,Tapos na? Lahat ng kamay? Mga pagdiriwang nang buong kalagayan?
ham,Lahat e pinakamahusay na 4 ur pagmamaneho tmr :-)
spam,"Ang lahat ng pinakahuling mula sa Stereophonics, Marley, Dizzee Racal, Libertines at ang Stroke! Manalo ng Nookii Games na may Flirt !! I -click ang Bookmark ng Wap Wap o Text Wap sa 82468"
ham,Ang lahat ay maayos hanggang sa bahagyang nakapipinsalang klase sa PM na ito kasama ang aking mga fav darlings! Sana OK OFF OK. Maganda ang kape na hindi maaaring manatili huli bukas. Parehong oras + lugar tulad ng lagi?
ham,! Sinaksak namin ang mga bus at sumakay sa mga tren at nagtagumpay. Ibig kong sabihin we‚ Ä òre in b‚ Ä òHam. Magkaroon ng isang mabagsik na pahinga ng linggo
ham,"Halos doon, makita ka sa isang seg"
ham,Sige mayroon akong isang bagong layunin ngayon
ham,"Sige omw, kailangang baguhin ang aking order sa kalahating8"
ham,"Sige, pupunta ako sa loob ng ilang minuto, i -text ako kung saan ka makakasalubong"
ham,Dinadala mo rin ang Galileo o Dobby
ham,"Kahit na sinabi ko sa iyo dat ako ay nasa baig face relo ngayon ngunit gusto ko talagang panonood na binigyan ka ng cos ito ay fr u. Thanx 4 lahat ng bagay na nagawa mo ngayon, naantig ako ..."
spam,Bagong 2 club & dont fink nakilala pa namin ay b gr8 2 c u mangyaring mag -iwan ng msg 2day wiv ur area 09099726553 reply promised carlie x call‚ £ 1/minmobsmore lkpobox177hp51fl
ham,Hindi ba ako interesado na gawin iyon.
ham,Anumang pagkakataon na maaaring mayroon ka sa akin na sumingaw sa sandaling nilabag mo ang aking privacy sa pamamagitan ng pagnanakaw ng numero ng aking telepono mula sa papeles ng iyong employer. Hindi cool. Mangyaring huwag kang makipag -ugnay sa akin muli o iuulat kita sa iyong superbisor.
